id,trialNum,time,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,time_elapsed,internal_node_id,condition,robotCondition,success,timeout,failed_images,failed_audio,failed_video,rt,response,question_order,view_history,stimulus,trial,salLabel,promptLabel,imgNum,buttonOrder,sal,buttonPaths,responseCompare,labelCompare
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,52,394635,0.0-7.0-0.42,2,random,NA,NA,,,,2674,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_34.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,toxic,toxic,34,,/static/stimuli/ax_sal_34.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,53,400560,0.0-7.0-0.43,2,random,NA,NA,,,,5919,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_30.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,toxic,toxic,30,,/static/stimuli/ax_sal_30.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,54,403381,0.0-7.0-0.44,2,random,NA,NA,,,,2816,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_22.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,22,,/static/stimuli/ax_sal_22.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,55,407332,0.0-7.0-0.45,2,random,NA,NA,,,,3946,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_51.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,safe,toxic,51,,/static/stimuli/ax_sal_51.svg,,opp,opp
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,56,409613,0.0-7.0-0.46,2,random,NA,NA,,,,2276,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_13.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,13,,/static/stimuli/ax_sal_13.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,57,413542,0.0-7.0-0.47,2,random,NA,NA,,,,3924,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_48.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,48,,/static/stimuli/ax_sal_48.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,58,415689,0.0-7.0-0.48,2,random,NA,NA,,,,2142,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_10.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,10,,/static/stimuli/ax_sal_10.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,59,418185,0.0-7.0-0.49,2,random,NA,NA,,,,2490,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_53.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,toxic,toxic,53,,/static/stimuli/ax_sal_53.svg,,same,same
28,0,1657293905289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,survey-text,60,419673,0.0-8.0,2,random,NA,NA,,,,1470,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,1440,789,TRUE,chrome,103.0.5060,FALSE,Windows 10,TRUE,62.39,FALSE,FALSE,browser-check,0,975,0.0-0.0,2,random,NA,NA,,,,NA,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,1440,789,TRUE,chrome,103.0.5060,FALSE,Windows 10,TRUE,59.81,FALSE,FALSE,browser-check,1,1994,0.0-1.0,2,random,NA,NA,,,,NA,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,preload,2,3192,0.0-2.0,2,random,TRUE,FALSE,,,,NA,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,survey-multi-choice,3,88669,0.0-3.0,2,random,NA,NA,,,,85474,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,survey-text,4,91908,0.0-4.0,2,random,NA,NA,,,,3234,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,instructions,5,215725,0.0-5.0,2,random,NA,NA,,,,123813,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,6,223981,0.0-6.0-0.0-0.0,2,random,NA,NA,,,,8251,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_2.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",practice,safe,safe,2,,/static/stimuli/ax_sal_2.svg,,opp,same
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,7,233517,0.0-6.0-0.0-0.1,2,random,NA,NA,,,,9534,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_3.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",practice,toxic,safe,3,,/static/stimuli/ax_sal_3.svg,,opp,opp
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,8,247341,0.0-6.0-0.0-0.2,2,random,NA,NA,,,,13822,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_4.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",practice,safe,safe,4,,/static/stimuli/ax_sal_4.svg,,opp,same
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,instructions,9,252524,0.0-6.0-1.0,2,random,NA,NA,,,,5183,,,,NA,NA,NA,NA,NA,,NA,,NA,NA
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,10,259972,0.0-7.0-0.0,2,random,NA,NA,,,,7446,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_21.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,toxic,safe,21,,/static/stimuli/ax_sal_21.svg,,opp,opp
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,11,273068,0.0-7.0-0.1,2,random,NA,NA,,,,13093,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_31.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,31,,/static/stimuli/ax_sal_31.svg,,opp,same
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,12,276836,0.0-7.0-0.2,2,random,NA,NA,,,,3766,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_45.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,safe,toxic,45,,/static/stimuli/ax_sal_45.svg,,opp,opp
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,13,281685,0.0-7.0-0.3,2,random,NA,NA,,,,4846,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_10.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,safe,toxic,10,,/static/stimuli/ax_sal_10.svg,,opp,opp
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,14,289686,0.0-7.0-0.4,2,random,NA,NA,,,,7999,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_18.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div></div>",results,safe,safe,18,,/static/stimuli/ax_sal_18.svg,,same,same
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,15,298884,0.0-7.0-0.5,2,random,NA,NA,,,,9198,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>safe <i class=""fa-solid fa-seedling safe  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-seedling safe fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_34.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,safe,toxic,34,,/static/stimuli/ax_sal_34.svg,,same,opp
22,0,1657293929541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,html-button-response,16,302773,0.0-7.0-0.6,2,random,NA,NA,,,,3887,,,,"<p><span>Aike <i class=""fa-solid fa-robot robot1  inline-icon""></i></span> thinks the image is <span>toxic <i class=""fa-solid fa-biohazard toxic  inline-icon""></i></span> and tells us where it is looking at.</p><div class=""robot-label-img""><div class=""stack-img""><i class=""fa-solid fa-robot robot1 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div><img src=/static/stimuli/ax_sal_27.svg></div><div class=""prompt""><div class=""stack-img""><i class=""fa-brands fa-android robot2 fa-3x stack-img-robot""></i><span class=""fa-stack fa-2x stack-img-bubble""><i class=""fa-solid fa-comment fa-stack-2x""></i><i class=""fa-solid fa-biohazard toxic fa-stack-1x""></i></span></div></div>",results,toxic,toxic,27,,/static/stimuli/ax_sal_27.svg,,opp,same
